datetime,site,geometry,SNOWDEPTH,SNOWDEPTH_units,datasource,SNOWDEPTH (m)
2020-05-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),8.0,in,NRCS,0.2032
2020-05-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2020-05-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2020-05-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-05-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-10-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2020-11-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2020-11-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2020-11-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2020-11-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2020-11-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2020-11-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),20.0,in,NRCS,0.508
2020-11-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2020-11-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2020-11-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-11-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-11-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),31.0,in,NRCS,0.7874
2020-11-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),30.0,in,NRCS,0.762
2020-11-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2020-11-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-11-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-11-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2020-11-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-11-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2020-11-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2020-11-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-11-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-11-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2020-12-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-12-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-12-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-12-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-12-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2020-12-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2020-12-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2020-12-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2020-12-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),30.0,in,NRCS,0.762
2020-12-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),32.0,in,NRCS,0.8128
2020-12-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2020-12-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2020-12-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2020-12-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2020-12-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2020-12-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2020-12-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2020-12-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2020-12-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2020-12-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2020-12-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2020-12-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2020-12-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2020-12-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),45.0,in,NRCS,1.143
2021-01-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2021-01-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2021-01-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),45.0,in,NRCS,1.143
2021-01-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2021-01-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2021-01-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2021-01-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2021-01-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2021-01-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2021-01-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2021-01-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2021-01-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2021-01-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),59.0,in,NRCS,1.4986
2021-01-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2021-01-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2021-01-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2021-01-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2021-01-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2021-01-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-01-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-01-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2021-01-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-01-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-01-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-01-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-01-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2021-01-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2021-01-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2021-01-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2021-01-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-01-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2021-02-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2021-02-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),65.0,in,NRCS,1.651
2021-02-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-02-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2021-02-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2021-02-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2021-02-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2021-02-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2021-02-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),65.0,in,NRCS,1.651
2021-02-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2021-02-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2021-02-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2021-02-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-02-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2021-02-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),76.0,in,NRCS,1.9304
2021-02-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),80.0,in,NRCS,2.032
2021-02-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),83.0,in,NRCS,2.1082
2021-02-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),82.0,in,NRCS,2.0827999999999998
2021-02-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),83.0,in,NRCS,2.1082
2021-02-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),88.0,in,NRCS,2.2352
2021-02-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),86.0,in,NRCS,2.1844
2021-02-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),85.0,in,NRCS,2.159
2021-02-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),84.0,in,NRCS,2.1336
2021-02-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),84.0,in,NRCS,2.1336
2021-02-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),83.0,in,NRCS,2.1082
2021-02-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),84.0,in,NRCS,2.1336
2021-02-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),92.0,in,NRCS,2.3367999999999998
2021-02-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),92.0,in,NRCS,2.3367999999999998
2021-03-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),89.0,in,NRCS,2.2605999999999997
2021-03-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),87.0,in,NRCS,2.2098
2021-03-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),85.0,in,NRCS,2.159
2021-03-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),83.0,in,NRCS,2.1082
2021-03-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),82.0,in,NRCS,2.0827999999999998
2021-03-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),79.0,in,NRCS,2.0065999999999997
2021-03-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),79.0,in,NRCS,2.0065999999999997
2021-03-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),79.0,in,NRCS,2.0065999999999997
2021-03-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),78.0,in,NRCS,1.9811999999999999
2021-03-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),78.0,in,NRCS,1.9811999999999999
2021-03-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),77.0,in,NRCS,1.9558
2021-03-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),76.0,in,NRCS,1.9304
2021-03-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),76.0,in,NRCS,1.9304
2021-03-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),75.0,in,NRCS,1.905
2021-03-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),74.0,in,NRCS,1.8796
2021-03-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2021-03-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2021-03-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2021-03-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-03-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-03-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-03-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2021-03-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2021-03-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2021-03-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2021-03-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),72.0,in,NRCS,1.8288
2021-03-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2021-03-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2021-03-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2021-03-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2021-03-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2021-04-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2021-04-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2021-04-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2021-04-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2021-04-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2021-04-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2021-04-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2021-04-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2021-04-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2021-04-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2021-04-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2021-04-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2021-04-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2021-04-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),47.0,in,NRCS,1.1938
2021-04-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2021-04-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2021-04-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),42.0,in,NRCS,1.0668
2021-04-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),41.0,in,NRCS,1.0413999999999999
